BoroName,Borough,F1,Geometry,Latitude (generated),Latitude,Longitude (generated),Longitude,Neighborhood,Number of Records,hood
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.7140936,43.6532057,-79.48126238,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.7140936,43.6626956,-79.48126238,-79.4000493,University of Toronto / Harbord-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.7140936,43.6481985,-79.48126238,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.7140936,43.6471768,-79.48126238,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.7140936,43.6408157,-79.48126238,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.7140936,43.6505712,-79.48126238,-79.3845675,Richmond / Adelaide / King-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.7140936,43.669542,-79.48126238,-79.4225637,Christie-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.7140936,43.6579524,-79.48126238,-79.3873826,Central Bay Street-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.7140936,43.6447708,-79.48126238,-79.3733064,Berczy Park-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.7140936,43.6514939,-79.48126238,-79.3754179,St. James Town-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.7140936,43.6571618,-79.48126238,-79.3789371,"Garden District, Ryerson-Toronto",1,Maple Leaf
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.7140936,43.6623015,-79.48126238,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.7140936,43.6542599,-79.48126238,-79.3606359,Regent Park / Harbourfront-Toronto,1,Maple Leaf
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.69746279,43.6658599,-79.36279922,-79.3831599,Church and Wellesley-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.69746279,43.6484292,-79.36279922,-79.3822802,First Canadian Place / Underground city-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.69746279,43.667967,-79.36279922,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.69746279,43.6464352,-79.36279922,-79.374846,Stn A PO Boxes-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.69746279,43.6795626,-79.36279922,-79.3775294,Rosedale-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.69746279,43.6289467,-79.36279922,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.69746279,43.6532057,-79.36279922,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.69746279,43.6626956,-79.36279922,-79.4000493,University of Toronto / Harbord-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.69746279,43.6481985,-79.36279922,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.69746279,43.6471768,-79.36279922,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.69746279,43.6408157,-79.36279922,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.69746279,43.6505712,-79.36279922,-79.3845675,Richmond / Adelaide / King-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.69746279,43.669542,-79.36279922,-79.4225637,Christie-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.69746279,43.6579524,-79.36279922,-79.3873826,Central Bay Street-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.69746279,43.6447708,-79.36279922,-79.3733064,Berczy Park-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.69746279,43.6514939,-79.36279922,-79.3754179,St. James Town-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.69746279,43.6571618,-79.36279922,-79.3789371,"Garden District, Ryerson-Toronto",1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.69746279,43.6623015,-79.36279922,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.69746279,43.6542599,-79.36279922,-79.3606359,Regent Park / Harbourfront-Toronto,1,Leaside-Bennington
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.69387363,43.6658599,-79.31250927,-79.3831599,Church and Wellesley-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.69387363,43.6484292,-79.31250927,-79.3822802,First Canadian Place / Underground city-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.69387363,43.667967,-79.31250927,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.69387363,43.6464352,-79.31250927,-79.374846,Stn A PO Boxes-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.69387363,43.6795626,-79.31250927,-79.3775294,Rosedale-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.69387363,43.6289467,-79.31250927,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.69387363,43.6532057,-79.31250927,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.69387363,43.6626956,-79.31250927,-79.4000493,University of Toronto / Harbord-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.69387363,43.6481985,-79.31250927,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.69387363,43.6471768,-79.31250927,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.69387363,43.6408157,-79.31250927,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.69387363,43.6505712,-79.31250927,-79.3845675,Richmond / Adelaide / King-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.69387363,43.669542,-79.31250927,-79.4225637,Christie-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.69387363,43.6579524,-79.31250927,-79.3873826,Central Bay Street-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.69387363,43.6447708,-79.31250927,-79.3733064,Berczy Park-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.69387363,43.6514939,-79.31250927,-79.3754179,St. James Town-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.69387363,43.6571618,-79.31250927,-79.3789371,"Garden District, Ryerson-Toronto",1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.69387363,43.6623015,-79.31250927,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.69387363,43.6542599,-79.31250927,-79.3606359,Regent Park / Harbourfront-Toronto,1,Woodbine-Lumsden
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.62388569,43.6658599,-79.37688799,-79.3831599,Church and Wellesley-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.62388569,43.6484292,-79.37688799,-79.3822802,First Canadian Place / Underground city-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.62388569,43.667967,-79.37688799,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.62388569,43.6464352,-79.37688799,-79.374846,Stn A PO Boxes-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.62388569,43.6795626,-79.37688799,-79.3775294,Rosedale-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.62388569,43.6289467,-79.37688799,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.62388569,43.6532057,-79.37688799,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.62388569,43.6626956,-79.37688799,-79.4000493,University of Toronto / Harbord-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.62388569,43.6481985,-79.37688799,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.62388569,43.6471768,-79.37688799,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.62388569,43.6408157,-79.37688799,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.62388569,43.6505712,-79.37688799,-79.3845675,Richmond / Adelaide / King-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.62388569,43.669542,-79.37688799,-79.4225637,Christie-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.62388569,43.6579524,-79.37688799,-79.3873826,Central Bay Street-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.62388569,43.6447708,-79.37688799,-79.3733064,Berczy Park-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.62388569,43.6514939,-79.37688799,-79.3754179,St. James Town-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.62388569,43.6571618,-79.37688799,-79.3789371,"Garden District, Ryerson-Toronto",1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.62388569,43.6623015,-79.37688799,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.62388569,43.6542599,-79.37688799,-79.3606359,Regent Park / Harbourfront-Toronto,1,Waterfront Communities-The Island
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.65686005,43.6658599,-79.36526257,-79.3831599,Church and Wellesley-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.65686005,43.6484292,-79.36526257,-79.3822802,First Canadian Place / Underground city-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.65686005,43.667967,-79.36526257,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.65686005,43.6464352,-79.36526257,-79.374846,Stn A PO Boxes-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.65686005,43.6795626,-79.36526257,-79.3775294,Rosedale-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.65686005,43.6289467,-79.36526257,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.65686005,43.6532057,-79.36526257,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.65686005,43.6626956,-79.36526257,-79.4000493,University of Toronto / Harbord-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.65686005,43.6481985,-79.36526257,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.65686005,43.6471768,-79.36526257,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.65686005,43.6408157,-79.36526257,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.65686005,43.6505712,-79.36526257,-79.3845675,Richmond / Adelaide / King-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.65686005,43.669542,-79.36526257,-79.4225637,Christie-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.65686005,43.6579524,-79.36526257,-79.3873826,Central Bay Street-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.65686005,43.6447708,-79.36526257,-79.3733064,Berczy Park-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.65686005,43.6514939,-79.36526257,-79.3754179,St. James Town-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.65686005,43.6571618,-79.36526257,-79.3789371,"Garden District, Ryerson-Toronto",1,Moss Park
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.65686005,43.6623015,-79.36526257,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.65686005,43.6542599,-79.36526257,-79.3606359,Regent Park / Harbourfront-Toronto,1,Moss Park
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.72791779,43.6658599,-79.4210151,-79.3831599,Church and Wellesley-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.72791779,43.6484292,-79.4210151,-79.3822802,First Canadian Place / Underground city-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.72791779,43.667967,-79.4210151,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.72791779,43.6464352,-79.4210151,-79.374846,Stn A PO Boxes-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.72791779,43.6795626,-79.4210151,-79.3775294,Rosedale-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.72791779,43.6289467,-79.4210151,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.72791779,43.6532057,-79.4210151,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.72791779,43.6626956,-79.4210151,-79.4000493,University of Toronto / Harbord-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.72791779,43.6481985,-79.4210151,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.72791779,43.6471768,-79.4210151,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.72791779,43.6408157,-79.4210151,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.72791779,43.6505712,-79.4210151,-79.3845675,Richmond / Adelaide / King-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.72791779,43.669542,-79.4210151,-79.4225637,Christie-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.72791779,43.6579524,-79.4210151,-79.3873826,Central Bay Street-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.72791779,43.6447708,-79.4210151,-79.3733064,Berczy Park-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.72791779,43.6514939,-79.4210151,-79.3754179,St. James Town-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.72791779,43.6571618,-79.4210151,-79.3789371,"Garden District, Ryerson-Toronto",1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.72791779,43.6623015,-79.4210151,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Bedford Park-Nortown
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.72791779,43.6542599,-79.4210151,-79.3606359,Regent Park / Harbourfront-Toronto,1,Bedford Park-Nortown
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.80221008,43.6864123,-79.35948628,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.80221008,43.6895743,-79.35948628,-79.3831599,Moore Park / Summerhill East-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.80221008,43.7043244,-79.35948628,-79.3887901,Davisville-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.80221008,43.6727097,-79.35948628,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.80221008,43.7153834,-79.35948628,-79.4056784,North Toronto West-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.80221008,43.6969476,-79.35948628,-79.4113072,Forest Hill North & West-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.80221008,43.7127511,-79.35948628,-79.3901975,Davisville North-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.80221008,43.7116948,-79.35948628,-79.4169356,Roselawn-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.80221008,43.7280205,-79.35948628,-79.3887901,Lawrence Park-Toronto,1,Hillcrest Village
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.77324379,43.6864123,-79.42518902,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,Willowdale West
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.77324379,43.6895743,-79.42518902,-79.3831599,Moore Park / Summerhill East-Toronto,1,Willowdale West
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.77324379,43.7043244,-79.42518902,-79.3887901,Davisville-Toronto,1,Willowdale West
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.77324379,43.6727097,-79.42518902,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,Willowdale West
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.77324379,43.7153834,-79.42518902,-79.4056784,North Toronto West-Toronto,1,Willowdale West
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.77324379,43.6969476,-79.42518902,-79.4113072,Forest Hill North & West-Toronto,1,Willowdale West
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.77324379,43.7127511,-79.42518902,-79.3901975,Davisville North-Toronto,1,Willowdale West
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.77324379,43.7116948,-79.42518902,-79.4169356,Roselawn-Toronto,1,Willowdale West
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.77324379,43.7280205,-79.42518902,-79.3887901,Lawrence Park-Toronto,1,Willowdale West
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.76085857,43.6864123,-79.50310734,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,York University Heights
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.76085857,43.6895743,-79.50310734,-79.3831599,Moore Park / Summerhill East-Toronto,1,York University Heights
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.76085857,43.7043244,-79.50310734,-79.3887901,Davisville-Toronto,1,York University Heights
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.76085857,43.6727097,-79.50310734,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,York University Heights
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.76085857,43.7153834,-79.50310734,-79.4056784,North Toronto West-Toronto,1,York University Heights
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.76085857,43.6969476,-79.50310734,-79.4113072,Forest Hill North & West-Toronto,1,York University Heights
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.76085857,43.7127511,-79.50310734,-79.3901975,Davisville North-Toronto,1,York University Heights
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.76085857,43.7116948,-79.50310734,-79.4169356,Roselawn-Toronto,1,York University Heights
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.76085857,43.7280205,-79.50310734,-79.3887901,Lawrence Park-Toronto,1,York University Heights
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.73690011,43.6864123,-79.49402933,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.73690011,43.6895743,-79.49402933,-79.3831599,Moore Park / Summerhill East-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.73690011,43.7043244,-79.49402933,-79.3887901,Davisville-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.73690011,43.6727097,-79.49402933,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.73690011,43.7153834,-79.49402933,-79.4056784,North Toronto West-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.73690011,43.6969476,-79.49402933,-79.4113072,Forest Hill North & West-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.73690011,43.7127511,-79.49402933,-79.3901975,Davisville North-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.73690011,43.7116948,-79.49402933,-79.4169356,Roselawn-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.73690011,43.7280205,-79.49402933,-79.3887901,Lawrence Park-Toronto,1,Downsview-Roding-CFB
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.77471061,43.6864123,-79.37473591,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,Bayview Village
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.77471061,43.6895743,-79.37473591,-79.3831599,Moore Park / Summerhill East-Toronto,1,Bayview Village
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.77471061,43.7043244,-79.37473591,-79.3887901,Davisville-Toronto,1,Bayview Village
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.77471061,43.6727097,-79.37473591,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,Bayview Village
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.77471061,43.7153834,-79.37473591,-79.4056784,North Toronto West-Toronto,1,Bayview Village
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.77471061,43.6969476,-79.37473591,-79.4113072,Forest Hill North & West-Toronto,1,Bayview Village
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.77471061,43.7127511,-79.37473591,-79.3901975,Davisville North-Toronto,1,Bayview Village
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.77471061,43.7116948,-79.37473591,-79.4169356,Roselawn-Toronto,1,Bayview Village
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.77471061,43.7280205,-79.37473591,-79.3887901,Lawrence Park-Toronto,1,Bayview Village
Central Toronto,Central Toronto,31,MULTIPOLYGON,43.78267811,43.6864123,-79.3556841,-79.4000493,Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,29,MULTIPOLYGON,43.78267811,43.6895743,-79.3556841,-79.3831599,Moore Park / Summerhill East-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,26,MULTIPOLYGON,43.78267811,43.7043244,-79.3556841,-79.3887901,Davisville-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,24,MULTIPOLYGON,43.78267811,43.6727097,-79.3556841,-79.4056784,The Annex / North Midtown / Yorkville-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,23,MULTIPOLYGON,43.78267811,43.7153834,-79.3556841,-79.4056784,North Toronto West-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,21,MULTIPOLYGON,43.78267811,43.6969476,-79.3556841,-79.4113072,Forest Hill North & West-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,20,MULTIPOLYGON,43.78267811,43.7127511,-79.3556841,-79.3901975,Davisville North-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,19,MULTIPOLYGON,43.78267811,43.7116948,-79.3556841,-79.4169356,Roselawn-Toronto,1,Don Valley Village
Central Toronto,Central Toronto,18,MULTIPOLYGON,43.78267811,43.7280205,-79.3556841,-79.3887901,Lawrence Park-Toronto,1,Don Valley Village
